# NES ROM information (CSV format)
# Fields: rom_id, name, country, crc, hardware, rom_class, mapper, submapper, nametable_layout, prg_rom_size, prg_rom_crc, prg_nvram_size, prg_ram_size, chr_rom_size, chr_rom_crc, chr_nvram_size, chr_ram_size, battery, vs_hardware_type, vs_ppu_type, expansion_type
# Each line is a single ROM entry. Empty fields are left blank.
192,,,EBB84D81,2,Licensed Japan,1,0,H,131072,EBB84D81,0,0,0,,0,8192,0,,,1
193,Dragon Spirit: Aratanaru Densetsu,,D2699893,2,Licensed Japan,88,0,H,131072,6231E6DF,0,0,131072,58216CF2,0,0,0,,,1
194,Dragon Unit,,804F898A,2,Licensed Japan,2,2,V,131072,804F898A,0,0,0,,0,8192,0,,,1
195,,,87CE3F34,2,Licensed Japan,4,0,H,262144,615D0A50,8192,0,131072,F549E6F6,0,0,1,,,1
196,,,C48DDB52,2,Licensed Japan,4,0,H,131072,98AA7CAB,0,0,131072,849921C4,0,0,0,,,1
197,Dream Master,,BD523011,2,Licensed Japan,210,1,H,262144,8BC2EC0C,0,0,262144,D6AD7AE1,0,0,0,,,1
198,Duck Hunt,,24598791,6,Licensed Japan,0,0,V,16384,90CA616D,0,0,8192,4E049E03,0,0,0,,,8
199,Disney's DuckTales 2,,EDDCC468,2,Licensed Japan,2,2,V,131072,EDDCC468,0,0,0,,0,8192,0,,,1
200,Dungeon & Magic: Sword of the Element,,459D0C2A,2,Licensed Japan,1,0,H,131072,FDA76F70,8192,0,131072,A6D819E1,0,0,1,,,1
201,Dungeon Kid,,D68A6F33,2,Licensed Japan,1,0,H,131072,D68A6F33,8192,0,0,,0,8192,1,,,33
202,Dynamite Batman,,0FF6A3B5,2,Licensed Japan,69,0,H,131072,AD28AEF6,0,8192,262144,1B752E6B,0,0,0,,,1
203,,,B786AB95,2,Licensed Japan,3,2,H,32768,42B36609,0,0,32768,FF39FC7D,0,0,0,,,1
204,Dynamite Bowl,,9E66A66B,2,Licensed Japan,3,2,H,32768,21621797,0,0,32768,70625CD5,0,0,0,,,1
205,Deja Vu: Akumu wa Hotouni Yatte Raita,,F053AC5F,2,Licensed Japan,4,0,H,131072,D4042702,8192,0,262144,8F0B2365,0,0,1,,,1
206,Egger Land: Meikyuu no Fukkatsu,,77DCBBA3,2,Licensed Japan,1,0,H,131072,C970AD09,0,0,32768,34F59419,0,0,0,,,1
207,Egypt,,E1C03EB6,2,Licensed Japan,3,2,H,32768,5D8992C6,0,0,32768,C0A4DF00,0,0,0,,,1
208,Elevator Action,,FCDACA80,2,Licensed Japan,0,0,H,32768,A6DE7024,0,0,8192,FAC01D0F,0,0,0,,,1
209,,,7A3A49ED,2,Licensed Japan,0,0,H,32768,298587A9,0,0,8192,FAC01D0F,0,0,0,,,1
210,Erunaaku no Zaihou,,F450DB3A,2,Licensed Japan,2,2,V,131072,F450DB3A,0,0,0,,0,8192,0,,,1
211,Elysion,,240C6DE8,2,Licensed Japan,1,0,H,131072,D2E775D8,0,0,131072,24A7A376,0,0,0,,,1
212,Emo Yan no 10 Bai Pro Yakyuu,,9D45D8EC,2,Licensed Japan,1,0,H,131072,5BF4DA62,8192,0,131072,47D45A01,0,0,1,,,1
213,Esper Dream 2: Aratanaru Tatakai,,209B4BED,2,Licensed Japan,26,0,H,262144,30E64D03,8192,0,131072,F9C6BDF7,0,0,1,,,1
214,Esper Bouken Tai,,7B0A41B9,2,Licensed Japan,2,2,V,262144,7B0A41B9,0,0,0,,0,8192,0,,,1
215,Excitebike,,49AEB3A6,2,Licensed Japan,0,0,V,16384,3A94FA0B,0,0,8192,E5F72401,0,0,0,,,32
216,Exciting Boxing,,AC4BF9DC,2,Licensed Japan,75,0,H,131072,786148B6,0,0,131072,18A005CF,0,0,0,,,20
217,,,E15C973D,2,Licensed Japan,1,0,H,131072,46752BC8,0,0,131072,37AFF978,0,0,0,,,1
218,Exed Exes,,C05A365B,2,Licensed Japan,0,0,H,32768,7B82400F,0,0,8192,B0DB8096,0,0,0,,,1
219,Exerion,,BEB30478,2,Licensed Japan,0,0,H,16384,C86A1F7D,0,0,8192,682B3FD8,0,0,0,,,1
220,F1 Race,,E0604F76,2,Licensed Japan,0,0,V,16384,57970078,0,0,8192,E653DBCB,0,0,0,,,1
221,,,81241DEC,2,Licensed Japan,4,0,H,131072,CB106F49,0,8192,131072,67853884,0,0,0,,,1
222,F1 Circus,,ECBF33CE,2,Licensed Japan,4,0,H,262144,245870ED,8192,0,131072,CEC97CAB,0,0,1,,,1
223,Famicom Jump II: Saikyou no 7 Nin,,3F15D20D,2,Licensed Japan,153,0,H,524288,3F15D20D,8192,0,0,,0,8192,1,,,1
224,Famicom Jump: Eiyuu Retsuden,,D343C66A,2,Licensed Japan,16,4,H,262144,2CBA26AC,0,0,131072,DB36205E,0,0,0,,,1
225,Famicom Top Management,,58507BC9,2,Licensed Japan,1,0,H,262144,58507BC9,8192,0,0,,0,8192,1,,,1
226,Famicom Wars,,9B547E05,2,Licensed Japan,10,0,H,131072,C9CCE8F2,8192,0,65536,C57D73DC,0,0,1,,,1
227,Famicom Meijin Sen,,9CFA55E7,2,Licensed Japan,1,0,H,131072,740C8108,8192,0,131072,59720FED,0,0,1,,,1
228,Famicom Meijin Sen,,821F2F9F,2,Licensed Japan,1,0,H,131072,7DD82754,8192,0,131072,59720FED,0,0,1,,,1
229,,,2470402B,2,Licensed Japan,1,0,H,131072,831F8294,8192,0,32768,5D1ED6E0,0,0,1,,,1
230,,,149C0EC3,2,Licensed Japan,1,0,H,131072,3B05AC54,0,8192,131072,30989AD9,0,0,0,,,33
231,Famicom Yakyuu Ban,,D0A9F4E1,2,Licensed Japan,1,0,H,131072,B6DC9AA7,8192,0,131072,1B7E629E,0,0,1,,,1
232,,,F7DB8B5C,2,Licensed Japan,0,0,V,32768,868FCD89,2048,0,8192,11848B93,0,0,1,,,35
233,Family BASIC,,F7606810,2,Licensed Japan,0,0,V,32768,F9DEF527,2048,0,8192,11848B93,0,0,1,,,35
234,Family BASIC,,895037BC,2,Licensed Japan,0,0,V,32768,DE34526E,2048,0,8192,11848B93,0,0,1,,,35
235,Family BASIC v3.0,,B2530AFC,2,Licensed Japan,0,0,V,32768,3AAEED3F,4096,0,8192,11848B93,0,0,1,,,35
236,Family Block,,0BB5B3A0,2,Licensed Japan,66,0,H,131072,A3A6184C,0,0,32768,22DBB006,0,0,0,,,1
237,Family Boxing,,5B4C6146,2,Licensed Japan,206,0,V,65536,3598238F,0,0,65536,0F7F524D,0,0,0,,,1
238,Family Circuit '91,,C247CC80,2,Licensed Japan,210,1,V,524288,B62A7B71,2048,0,131072,717336B9,0,0,1,,,1
239,Family Circuit,,9CBC8253,2,Licensed Japan,206,0,V,131072,A50C51FB,0,0,32768,888E4DFB,0,0,0,,,1
240,Othello,,87D7CAF0,2,Licensed Japan,185,6,H,32768,81A743F5,0,0,8192,2F7856C8,0,0,0,,,1
241,,,7CE2B173,2,Licensed Japan,185,6,H,32768,E14528E4,0,0,8192,2F7856C8,0,0,0,,,1
242,Family Jockey,,3719A26D,2,Licensed Japan,206,1,H,32768,AC75F8CD,0,0,32768,14416358,0,0,0,,,1
243,Family Pinball,,491D8CDB,2,Licensed Japan,206,0,H,131072,7A8AE523,0,0,65536,234990B5,0,0,0,,,1
244,Family Quiz: 4-nin wa Rival,,07910BF9,2,Licensed Japan,2,2,V,131072,07910BF9,0,0,0,,0,8192,0,,,1
245,Family Tennis,,A49253C6,2,Licensed Japan,206,0,V,65536,481608A9,0,0,65536,FF1297D8,0,0,0,,,1
246,Family Trainer 3: Aerobics Studio,,29DE87AF,2,Licensed Japan,3,2,H,32768,F8DA2506,0,0,32768,FF1D2BFD,0,0,0,,,13
247,Family Trainer 1: Athletic World,,0354868A,2,Licensed Japan,3,2,V,32768,87738F85,0,0,32768,8ADAECB2,0,0,0,,,13
248,Family Trainer 1: Athletic World,,60AD090A,2,Licensed Japan,3,2,V,32768,8C8FA83B,0,0,32768,8ADAECB2,0,0,0,,,13
249,Family Trainer 4: Jogging Race,,2F128512,2,Licensed Japan,3,2,V,32768,7E704A14,0,0,131072,F2DC2EFD,0,0,0,,,13
250,,,BBA58BE5,2,Licensed Japan,70,0,V,131072,10BB8F9A,0,0,131072,B40D4A42,0,0,0,,,13
251,Family Trainer 2: Running Stadium,,EA90F3E2,2,Licensed Japan,3,2,H,32768,8A5B72C0,0,0,32768,36FB98CF,0,0,0,,,13
252,Family Trainer 7: Famitre Daiundoukai,,6CCA1C1F,2,Licensed Japan,3,2,V,32768,CA26A0F1,0,0,32768,64E5D76F,0,0,0,,,13
253,,,9044550E,2,Licensed Japan,3,2,H,32768,2330A5D3,0,0,32768,ECB80045,0,0,0,,,13
254,Family Trainer 8: Totsugeki! Fuun Takeshijou,,8A12A7D9,2,Licensed Japan,3,2,V,32768,59794F2D,0,0,32768,5B5A3616,0,0,0,,,13
255,Family Trainer 5: Meiro Daisakusen,,370CEB65,2,Licensed Japan,70,0,V,131072,AD3DF455,0,0,131072,EE89A6B0,0,0,0,,,13
256,Family Trainer 9: Totsugeki! Fuun Takeshijou 2,,5CD5FDA4,2,Licensed Japan,66,0,V,131072,EE11FE78,0,0,32768,B49317CF,0,0,0,,,13
257,Family Mahjong,,C6557E02,2,Licensed Japan,206,0,H,131072,A941EEFA,0,0,65536,237825CF,0,0,0,,,1
258,Family Mahjong,,F5CEEF8F,2,Licensed Japan,206,0,H,131072,B43BF74E,0,0,65536,237825CF,0,0,0,,,1
259,Family Mahjong II: Shanghai e no Michi,,DD29FD59,2,Licensed Japan,206,0,H,131072,3AE06D19,0,0,65536,BC58C66E,0,0,0,,,1
260,Famista '89: Kaimaku Ban!!,,4F2F1846,2,Licensed Japan,206,0,V,131072,BDBAE3E0,0,0,65536,4F08E260,0,0,0,,,1
261,Famista '90,,0C1792DA,2,Licensed Japan,19,2,H,131072,429FD177,0,0,131072,11AEABDB,0,0,1,,,1
262,Famista '91,,808606F0,2,Licensed Japan,210,1,V,131072,8E1E1181,0,0,131072,C5526943,0,0,0,,,1
263,Famista '92,,6EC51DE5,2,Licensed Japan,210,2,V,131072,FDBCA5D1,0,0,131072,7801BC9E,0,0,0,,,1
264,Famista '93,,ADFFD64F,2,Licensed Japan,210,2,V,131072,650353F7,0,0,131072,DFA522CC,0,0,0,,,1
265,Famista '94,,429103C9,2,Licensed Japan,210,2,V,131072,3940B0F9,0,0,131072,1FFA7E50,0,0,0,,,1
266,Fantasy Zone II: Opa-Opa no Namida,,0C5A6297,2,Licensed Japan,67,0,H,131072,7F2A04BF,0,0,131072,4B593A27,0,0,0,,,1
267,Fantasy Zone,,10119E6B,2,Licensed Japan,93,0,H,131072,10119E6B,0,0,0,,0,8192,0,,,1
268,Faria: Fuuin no Tsurugi,,F885D931,2,Licensed Japan,1,0,H,131072,BF5E2513,8192,0,131072,491385CC,0,0,1,,,1
269,Faxanadu,,A80FA181,2,Licensed Japan,1,0,H,262144,A80FA181,0,0,0,,0,8192,0,,,1
270,FC Genjin: Freakthoropus Computerus,,5F14DC48,2,Licensed Japan,4,0,H,262144,3272BC3C,0,0,131072,8EF87BA8,0,0,0,,,1
271,Ferrari Grand Prix Challenge,,A485ABED,2,Licensed Japan,1,0,H,131072,1995AC4E,0,0,131072,ED6C25BC,0,0,0,,,1
272,Field Combat,,1B45A73E,2,Licensed Japan,0,0,H,16384,E90D4A9F,0,0,8192,0E060C68,0,0,0,,,1
273,Fighting Golf,,8308FED7,2,Licensed Japan,1,0,H,131072,12C90991,0,0,131072,4D3C6798,0,0,0,,,1
274,Fighting Road,,974D0745,2,Licensed Japan,4,0,H,131072,D84663B8,0,0,131072,6C7E83E8,0,0,0,,,1
275,Final Fantasy,,466EFDC2,2,Licensed Japan,1,0,H,262144,466EFDC2,8192,0,0,,0,8192,1,,,1
276,Final Fantasy,,F71E7EDD,2,Licensed Japan,1,0,H,262144,F71E7EDD,8192,0,0,,0,8192,1,,,1
277,Final Fantasy I & II,,C9556B36,2,Licensed Japan,1,0,H,524288,C9556B36,32768,0,0,,0,8192,1,,,1
278,Final Fantasy II,,D29DB3C7,2,Licensed Japan,1,0,H,262144,D29DB3C7,8192,0,0,,0,8192,1,,,1
279,Final Fantasy III,,57E220D0,2,Licensed Japan,4,0,H,524288,57E220D0,8192,0,0,,0,8192,1,,,1
280,Final Lap,,5746A461,2,Licensed Japan,19,3,H,131072,968DCF09,0,0,131072,EF83E735,0,0,0,,,1
281,Final Mission,,D5941AA9,2,Licensed Japan,1,0,H,131072,0786471D,0,0,131072,DF60D716,0,0,0,,,1
282,Fire Emblem Gaiden,,A98046B8,2,Licensed Japan,10,0,H,262144,E8456051,8192,0,131072,963FD7C5,0,0,1,,,1
283,Fire Emblem: Ankokuryuu to Hikari no Ken,,97CAD370,2,Licensed Japan,10,0,H,262144,2078DCE4,8192,0,131072,8118B30B,0,0,1,,,1
284,Flappy,,CF701DA4,2,Licensed Japan,0,0,H,32768,C138CFEA,0,0,8192,2E61BF44,0,0,0,,,1
285,Fleet Commander,,B811C054,2,Licensed Japan,3,2,H,32768,3A51EB04,0,0,32768,4AD8D0C3,0,0,0,,,33
286,Flipull: An Exciting Cube Game,,1773F76D,2,Licensed Japan,3,2,H,32768,5BD69E1D,0,0,32768,E90ED472,0,0,0,,,1
287,Flipull: An Exciting Cube Game,,69FEECB2,2,Licensed Japan,3,2,H,32768,3DE19B75,0,0,32768,E90ED472,0,0,0,,,1
288,,,F6751D3D,2,Licensed Japan,2,2,H,131072,F6751D3D,0,0,0,,0,8192,0,,,1
289,Formation Z,,63338C3C,2,Licensed Japan,0,0,H,16384,7F792D47,0,0,8192,5D0E5BDA,0,0,0,,,1
290,Formation Z,,E9023072,2,Licensed Japan,0,0,H,16384,B9661F04,0,0,8192,5D0E5BDA,0,0,0,,,1
291,Front Line,,CF4DBDBE,2,Licensed Japan,0,0,H,16384,F59DA73C,0,0,8192,CF22CD4C,0,0,0,,,1
292,Fuzzical Fighter,,5E24EEDA,2,Licensed Japan,4,0,H,131072,C05BBDFC,0,0,131072,C077EAF4,0,0,0,,,1
293,Galaga,,E911BCC4,2,Licensed Japan,0,0,H,16384,AA97D0A0,0,0,8192,E2D5964E,0,0,0,,,1
294,Galaxian,,084F61CD,2,Licensed Japan,0,0,H,8192,E48C1EBF,0,0,8192,873D3083,0,0,0,,,1
295,,,76A6A813,2,Licensed Japan,0,0,H,8192,ACD87878,0,0,8192,873D3083,0,0,0,,,1
296,Gambler Jiko Chuushinha 2,,85F12D37,2,Licensed Japan,1,0,H,262144,85F12D37,8192,0,0,,0,8192,1,,,1
297,Gambler Jiko Chuushinha,,2E2ACAE9,2,Licensed Japan,1,0,H,262144,2E2ACAE9,0,8192,0,,0,8192,0,,,1
298,,,D1E50064,2,Licensed Japan,1,0,H,131072,D1E50064,32768,0,0,,0,8192,1,,,1
299,,,F1C76AED,2,Licensed Japan,1,0,H,131072,0905E0D5,0,0,131072,65A95B5D,0,0,0,,,1
300,,,B4FF91E7,2,Licensed Japan,1,0,H,131072,F7DE03E0,0,0,32768,34800C4E,0,0,0,,,1
301,Geimos,,1DBD1D2B,2,Licensed Japan,0,0,V,32768,3C5A512B,0,0,8192,8E757FB5,0,0,0,,,1
302,Ghostbusters,,4057C51B,2,Licensed Japan,3,2,H,32768,6E4C0641,0,0,32768,DC6D8B34,0,0,0,,,1
303,Gimmi a Break: Shijou Saikyou no Quiz Ou Ketteisen 2,,1545BD13,2,Licensed Japan,1,0,H,262144,1545BD13,0,0,0,,0,8192,0,,,22
304,Gimmi a Break: Shijou Saikyou no Quiz Ou Ketteisen,,D9F45BE9,2,Licensed Japan,1,0,H,131072,D9F45BE9,0,0,0,,0,8192,0,,,22
305,Gimmick!,,0D65E7C7,2,Licensed Japan,69,0,H,262144,AAD7BDC1,0,0,131072,9868ACBE,0,0,0,,,1
306,,,5B7AC91F,2,Licensed Japan,18,0,H,131072,2DCD824F,0,0,131072,ED57B3FB,0,0,0,,,1
307,,,79698B98,2,Licensed Japan,4,0,H,262144,C17AE2DC,8192,0,131072,DA0003D7,0,0,1,,,1
308,Golf Club Birdie Rush,,FCB13110,2,Licensed Japan,1,0,H,131072,07AF9301,0,0,131072,ADF430B3,0,0,0,,,1
309,Golf Grand Slam,,3F0C8136,2,Licensed Japan,1,0,H,131072,7876E439,0,0,131072,E384A2F3,0,0,0,,,1
310,Golf,,5C9063E0,2,Licensed Japan,0,0,H,16384,9C7E6421,0,0,8192,7DFA75A8,0,0,0,,,1
311,Golf Ko Open,,BACA10A9,2,Licensed Japan,33,0,H,131072,837C1342,0,0,262144,DC467CF8,0,0,0,,,1
312,Golgo 13: Dai 1 Shou: Kamigami no Tasogare,,A0006B26,2,Licensed Japan,1,0,H,131072,92D5E3DC,0,0,131072,EE14E27B,0,0,0,,,1
313,Golgo 13: Dai 2 Shou: Riddle of Icarus,,27D34A57,2,Licensed Japan,4,0,H,131072,CFD0CC7B,0,0,131072,76839850,0,0,0,,,1
314,Gorby no Pipeline Daisakusen,,1829616A,2,Licensed Japan,3,2,V,32768,196F05DD,0,0,32768,941F8BDE,0,0,0,,,1
315,,,DE395EFD,2,Licensed Japan,3,2,V,32768,7376568D,0,0,32768,D435D583,0,0,0,,,1
316,Gradius II,,5ADBF660,2,Licensed Japan,25,1,H,131072,C71D4CE7,0,2048,131072,537B6F6A,0,0,0,,,1
317,Gradius,,D8EFF0DF,2,Licensed Japan,3,2,V,32768,9204A65D,0,0,32768,DE963BEC,0,0,0,,,1
318,,,C060ED0A,2,Licensed Japan,1,0,H,262144,5B11EB85,0,0,131072,7636FB3B,0,0,0,,,1
319,Great Battle Cyber,,1D89610E,2,Licensed Japan,4,0,H,131072,37A4552F,0,8192,262144,C2AC0271,0,0,0,,,1
320,Great Boxing: Rush Up,,175EDA0B,2,Licensed Japan,4,0,H,131072,68ECB923,0,0,131072,80746717,0,0,0,,,1
321,,,BCF68611,2,Licensed Japan,1,0,H,131072,BCF68611,0,0,0,,0,8192,0,,,1
322,Great Tank,,D09B74DC,2,Licensed Japan,1,0,H,131072,3ECAA6A3,0,0,131072,2C46D759,0,0,0,,,1
323,Gremlins 2: Shinshu Tanjou,,0897021B,2,Licensed Japan,69,0,H,131072,11FC8686,0,0,262144,A13B9D3A,0,0,0,,,1
324,Guardic Gaiden,,DAD88CC5,2,Licensed Japan,2,2,V,131072,DAD88CC5,0,0,0,,0,8192,0,,,1
325,Guevara,,63C4E122,2,Licensed Japan,1,0,H,131072,78DFB5D3,0,0,131072,B039830A,0,0,0,,,1
326,Gun Hed: Arutanaru Tatakai,,E8BAA782,2,Licensed Japan,1,0,H,131072,E362ECDC,8192,0,131072,95FABCC8,0,0,1,,,1
327,Gunsight,,0AFB395E,2,Licensed Japan,5,0,H,131072,255B129C,0,0,131072,95A72C42,0,0,0,,,8
328,,,619BEA12,2,Licensed Japan,4,0,H,131072,14A01C70,0,0,131072,68E02D5A,0,0,0,,,1
329,Gun Nac,,D9084936,2,Licensed Japan,4,0,H,131072,A0B8D310,0,0,131072,7BCBC3FC,0,0,0,,,1
330,Gyromite,,023A5A32,6,Licensed Japan,0,0,V,32768,21B099F3,0,0,8192,D0135A78,0,0,0,,,31
331,Gyrodine,,29E173FF,2,Licensed Japan,0,0,V,32768,23E6D471,0,0,8192,4329BB4D,0,0,0,,,1
332,Happy Birthday Bugs,,B47569E2,2,Licensed Japan,4,0,H,131072,19B1A2E7,0,8192,131072,86883E59,0,0,0,,,1
333,Hatris,,B4113F3C,2,Licensed Japan,1,0,H,131072,B4113F3C,0,8192,0,,0,8192,0,,,1
334,Heavy Barrel,,2BCF2132,2,Licensed Japan,4,0,H,131072,F1081B1B,0,0,131072,08A505E8,0,0,0,,,1
335,Hebereke,,72928698,2,Licensed Japan,69,0,H,131072,70E0B7D8,0,0,131072,8953EEDF,0,0,0,,,1
336,Hector '87,,784272F2,2,Licensed Japan,2,2,V,131072,784272F2,0,0,0,,0,8192,0,,,1
337,Hello Kitty World,,67D5C3F9,2,Licensed Japan,2,2,V,131072,67D5C3F9,0,0,0,,0,8192,0,,,1
338,Hello Kitty no Ohanabatake,,26BB1C8C,2,Licensed Japan,3,2,V,32768,62A94F97,0,0,32768,EE82486B,0,0,0,,,1
339,Herakles no Eikou II: Titan no Metsubou,,BA766EC6,2,Licensed Japan,1,0,H,262144,BA766EC6,8192,0,0,,0,8192,1,,,1
340,Herakles no Eikou: Toujin Makyouden,,B15653BD,2,Licensed Japan,2,2,V,131072,B15653BD,0,0,0,,0,8192,0,,,1
341,Higemaru Makaijima: Nanatsu no Shima Daibouken,,F7893859,2,Licensed Japan,2,2,V,131072,F7893859,0,0,0,,0,8192,0,,,1
342,Highway Star,,02589598,2,Licensed Japan,1,0,H,131072,02589598,0,0,0,,0,8192,0,,,29
343,Hogan's Alley,,FF24D794,6,Licensed Japan,0,0,V,16384,8963AE6E,0,0,8192,5DF42FC4,0,0,0,,,8
344,Holy Diver,,BA51AC6F,2,Licensed Japan,78,3,H,131072,BC1197A4,0,0,131072,BE4A4753,0,0,0,,,1
345,Home Run Nighter '90: The Pennant League!!,,0AE3CC5E,2,Licensed Japan,4,0,H,131072,73FF22A9,8192,0,131072,1BB0E5CD,0,0,1,,,1
346,Home Run Nighter: Pennant League!!,,3057B904,2,Licensed Japan,1,0,H,131072,52449508,8192,0,131072,FE7D15EE,0,0,1,,,1
347,,,2DB7C31E,2,Licensed Japan,1,0,H,131072,DB511963,0,0,131072,A2A75823,0,0,0,,,1
348,Hostages: The Embassy Mission,,85C5953F,2,Licensed Japan,1,0,H,131072,D554C455,0,0,131072,AA07696E,0,0,0,,,1
349,Hottaaman no Chitei Tanken,,3275FD7E,2,Licensed Japan,3,2,V,32768,586915A7,0,0,32768,0BD6FD62,0,0,0,,,1
350,,,2FC1ABAE,2,Licensed Japan,1,0,H,131072,C6CC7417,0,0,131072,C0741C64,0,0,0,,,1
351,Hydlide 3: Yami Kara no Houmonsha,,47C2020B,2,Licensed Japan,19,2,H,262144,DD454208,0,0,131072,3866011A,0,0,1,,,1
352,Hydlide Special,,8575A0CB,2,Licensed Japan,0,0,V,32768,497E9336,0,0,8192,4216123F,0,0,0,,,1
353,Hyper Olympic Gentaiban!,,21F85681,2,Licensed Japan,87,0,V,32768,DB9418E8,0,0,16384,FFC4EEDE,0,0,0,,,18
354,Hyper Olympic,,980BE936,2,Licensed Japan,0,0,V,16384,FF6621CE,0,0,8192,A0AC7CFC,0,0,0,,,18
355,Hyper Sports,,915A53A7,2,Licensed Japan,0,0,V,16384,AC98CD70,0,0,8192,51025F6B,0,0,0,,,18
356,Hyper Sports,,6AE762AE,2,Licensed Japan,0,0,V,16384,BA5C8A54,0,0,8192,51025F6B,0,0,0,,,18
357,,,AA4318AE,2,Licensed Japan,1,0,H,131072,1DEA55EB,0,0,131072,0F8A0D4D,0,0,0,,,1
358,Ice Climber,,0B58880C,2,Licensed Japan,0,0,H,16384,D548307F,0,0,8192,FD98F4D3,0,0,0,,,1
359,Idol Hakkenden,,8DA4E539,2,Licensed Japan,1,0,H,131072,64A75E8D,0,0,131072,93157693,0,0,0,,,1
360,Image Fight,,D2038FC5,2,Licensed Japan,32,0,H,131072,726EDB66,0,8192,131072,57961A3B,0,0,0,,,1
361,Indora no Hikari,,174F860A,2,Licensed Japan,1,0,H,131072,174F860A,8192,0,0,,0,8192,1,,,1
362,Insector X,,F80BDC50,2,Licensed Japan,33,0,H,131072,A71C3452,0,0,131072,8A351A69,0,0,0,,,1
363,,,803B9979,2,Licensed Japan,4,0,H,131072,1F2F4861,8192,0,131072,ABB8E92E,0,0,1,,,34
364,J.League Winning Goal,,3D4B64F1,2,Licensed Japan,4,0,H,131072,12BBA335,8192,0,131072,BD6CF7CA,0,0,1,,,1
365,Jackie Chan,,59280BEC,2,Licensed Japan,4,0,H,131072,9A172152,0,0,131072,7609E7B8,0,0,0,,,1
366,Jekyll Hakase no Houma ga Toki,,96BA90B0,2,Licensed Japan,2,2,V,131072,96BA90B0,0,0,0,,0,8192,0,,,1
367,Jesus: Kyoufu no Bio Monster,,0DC53188,2,Licensed Japan,1,0,H,262144,0DC53188,0,0,0,,0,8192,0,,,1
368,JJ Tobidase Daisakusen Part 2,,B39A3F5B,2,Licensed Japan,2,2,V,131072,B39A3F5B,0,0,0,,0,8192,0,,,29
369,,,927C7A3A,2,Licensed Japan,0,0,H,16384,1DAC6E97,0,0,8192,A7D11BBB,0,0,0,,,1
370,Joy Mech Fight,,708EA2BE,2,Licensed Japan,4,0,H,262144,6DAAA704,8192,0,262144,F15EC6E5,0,0,1,,,1
371,JuJu Densetsu,,CCAF543A,2,Licensed Japan,4,0,H,131072,0BAF01D0,0,0,262144,2BCA59C8,0,0,0,,,1
372,Jumbo Ozaki no Hole in One Professional,,8DCD9486,2,Licensed Japan,1,0,H,131072,FB26FF02,8192,0,32768,45B925A9,0,0,1,,,1
373,Jumpin' Kid: Jack to Mame no Ki Monogatari,,B976219A,2,Licensed Japan,4,0,H,131072,918C1B71,0,0,131072,2DD0051D,0,0,0,,,1
374,Just Breed,,9CBADC25,2,Licensed Japan,5,0,H,524288,5D9D9891,8192,0,262144,F5449802,0,0,1,,,1
375,Juvei Quest,,CF23290F,2,Licensed Japan,19,2,H,262144,29C61B41,8192,0,262144,7190F97C,0,0,1,,,1
376,,,716DAEA5,2,Licensed Japan,19,2,H,262144,36B93D27,8192,0,262144,7190F97C,0,0,1,,,1
377,,,4B6EF399,2,Licensed Japan,188,0,H,262144,4B6EF399,0,0,0,,0,8192,0,,,1
378,,,50F3E338,2,Licensed Japan,188,0,H,262144,50F3E338,0,0,0,,0,8192,0,,,1
379,,,ADFAD6B6,2,Licensed Japan,188,0,H,131072,ADFAD6B6,0,0,0,,0,8192,0,,,1
380,Karateka,,8BA75848,2,Licensed Japan,0,0,V,16384,2015226D,0,0,8192,1552FBD4,0,0,0,,,1
381,Karnov,,267E592F,2,Licensed Japan,206,0,H,131072,198237C5,0,0,65536,BF232D8E,0,0,0,,,1
382,,,276237B3,2,Licensed Japan,206,0,H,131072,2FA32583,0,0,65536,BF232D8E,0,0,0,,,1
383,,,41F5D38D,2,Licensed Japan,1,0,H,131072,0D44BACC,0,0,131072,21B3AA9D,0,0,0,,,1
384,Kero Kero Keroppi no Daibouken,,EB465156,2,Licensed Japan,3,2,V,32768,975B25EE,0,0,32768,B2B6C3B0,0,0,0,,,1
385,Keroppi to Keroriinu no Splash Bomb!,,4156A3CD,2,Licensed Japan,1,0,H,131072,0C198D4F,0,0,32768,AC00A55F,0,0,0,,,1
386,King Kong 2: Ikari no Megaton Punch,,B06C0674,2,Licensed Japan,75,0,H,131072,C3DF85C3,0,0,131072,1EC37AF0,0,0,0,,,1
387,King of Kings,,369DA42D,2,Licensed Japan,19,5,H,131072,1DD6619B,8192,0,131072,D3F4B947,0,0,1,,,1
388,King's Knight,,AC136F2D,2,Licensed Japan,3,2,H,32768,32C1CE97,0,0,32768,1E1A11C1,0,0,0,,,1
389,Klax,,3CCB5D57,2,Licensed Japan,4,0,H,131072,0B7F1947,0,0,65536,B18294E3,0,0,0,,,1
390,,,66F4D9F5,2,Licensed Japan,1,0,H,65536,4D2EDF70,0,0,131072,7DDE11EC,0,0,0,,,1
391,Konami Wai Wai World,,8A96E00D,2,Licensed Japan,23,3,H,131072,64818FC5,0,0,131072,FCB9A86C,0,0,0,,,1
392,Konamic Sports in Seoul,,C7642467,2,Licensed Japan,1,0,H,131072,900C7442,0,0,131072,6143D8FE,0,0,0,,,1
393,L'Empereur,,6396B988,2,Licensed Japan,5,0,H,262144,57E3218B,8192,8192,131072,508A2ACC,0,0,1,,,1
